credit_utilization,age,missed_30_59,debt_ratio,monthly_income,open_credit_lines,missed_90_plus,real_estate_loans,missed_60_89,dependents,income_was_missing,debt_to_income,total_missed_payments,income_per_dependent,high_credit_utilization,ever_seriously_late,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+
0.119207845,38,0,0.296159916,1900.0,3,0,0,0,1.0,0,562.7038404,0,950.0,0,0,False,True,False,False
0.004636258,61,1,6.0,5461.0,9,0,0,0,0.0,1,32766.0,1,5461.0,0,0,False,False,True,False
0.667020828,39,0,0.608450136,9916.0,19,0,2,0,3.0,0,6033.391548576,0,2479.0,1,0,False,True,False,False
0.071471176,41,0,0.379172435,6500.0,5,0,2,0,3.0,0,2464.6208275,0,1625.0,0,0,False,True,False,False
0.080017557,63,0,0.285464317,16001.0,13,0,3,0,1.0,0,4567.714536317,0,8000.5,0,0,False,False,True,False
0.856053207,63,1,0.185616651,12875.0,20,0,1,0,0.0,0,2389.814381625,1,12875.0,1,0,False,False,True,False
0.020921244,40,0,0.304663738,5917.0,4,0,2,0,0.0,0,1802.6953377460002,0,5917.0,0,0,False,True,False,False
1.013746563,43,1,0.165619646,1750.0,6,0,0,1,1.0,0,289.8343805,2,875.0,1,0,False,True,False,False
0.221174188,62,0,0.69878204,5500.0,12,0,1,0,1.0,0,3843.30122,0,2750.0,0,0,False,False,True,False
1.020756866,30,2,0.439538384,3985.0,10,0,1,0,2.0,0,1751.56046024,2,1328.3333333333333,1,0,True,False,False,False
0.04363438,49,0,0.221050718,5500.0,7,0,1,0,0.0,0,1215.778949,0,5500.0,0,0,False,True,False,False
0.836832633,61,0,0.050189962,5000.0,2,0,0,0,0.0,0,250.94980999999999,0,5000.0,1,0,False,False,True,False
0.098231102,50,0,0.059169977,7300.0,6,0,0,0,0.0,0,431.94083209999997,0,7300.0,0,0,False,True,False,False
0.025898079,72,0,0.006959443,4166.0,7,0,0,0,0.0,0,28.993039538,0,4166.0,0,0,False,False,False,True
0.11138879,75,0,0.263903353,4800.0,11,0,1,0,0.0,0,1266.7360944,0,4800.0,0,0,False,False,False,True
0.422395579,59,0,1.362763916,2083.0,14,0,1,0,0.0,0,2838.637237028,0,2083.0,1,0,False,False,True,False
0.0,48,0,0.552952202,3200.0,4,0,1,0,1.0,0,1769.4470463999999,0,1600.0,0,0,False,True,False,False
0.9999999,49,1,0.276734694,1224.0,6,0,0,0,0.0,0,338.723265456,1,1224.0,1,0,False,True,False,False
0.013789948,30,0,0.016793283,2500.0,5,0,0,0,0.0,0,41.9832075,0,2500.0,0,0,True,False,False,False
0.0,52,0,0.235273117,2800.0,4,0,0,0,0.0,0,658.7647276,0,2800.0,0,0,False,False,True,False
0.0,28,0,0.0,5200.0,2,0,0,0,0.0,0,0.0,0,5200.0,0,0,True,False,False,False
0.455216763,33,0,0.907168038,850.0,5,0,0,0,1.0,0,771.0928323,0,425.0,1,0,True,False,False,False
0.446817718,37,1,0.258587071,6666.0,12,0,1,0,2.0,0,1723.7414152860001,1,2222.0,1,0,False,True,False,False
0.059576266,47,0,0.073190241,7500.0,4,0,0,0,2.0,0,548.9268075,0,2500.0,0,0,False,True,False,False
0.482821973,64,0,0.26905703,7083.0,7,0,0,0,0.0,0,1905.7309434899998,0,7083.0,1,0,False,False,True,False
0.042471042,66,0,0.005947553,14795.0,13,0,0,0,1.0,0,87.994046635,0,7397.5,0,0,False,False,False,True
0.022126987,49,0,0.005248688,4000.0,3,0,0,0,0.0,0,20.994752,0,4000.0,0,0,False,True,False,False
0.057138322,28,0,0.169009684,3200.0,6,0,0,0,0.0,0,540.8309888,0,3200.0,0,0,True,False,False,False
0.148553569,69,0,0.625135428,4614.0,18,0,1,0,0.0,0,2884.374864792,0,4614.0,0,0,False,False,False,True
0.801272342,31,0,0.486159487,5454.0,8,0,1,0,1.0,0,2651.513842098,0,2727.0,1,0,True,False,False,False
0.016394252,50,0,0.280295353,6906.0,6,0,1,0,0.0,0,1935.7197078180002,0,6906.0,0,0,False,True,False,False
0.463034407,28,0,0.269201636,6600.0,5,0,1,0,0.0,0,1776.7307976000002,0,6600.0,1,0,True,False,False,False
0.046294577,81,0,0.257171957,5890.0,13,0,2,0,1.0,0,1514.74282673,0,2945.0,0,0,False,False,False,True
0.039967044,55,0,0.202113606,10597.0,10,0,2,0,2.0,0,2141.797882782,0,3532.3333333333335,0,0,False,False,True,False
0.027140919,80,0,0.003665445,3000.0,2,0,0,0,1.0,0,10.996335,0,1500.0,0,0,False,False,False,True
0.015345635,43,0,0.031514998,7900.0,21,0,0,0,3.0,0,248.9684842,0,1975.0,0,0,False,True,False,False
0.9999999,49,0,0.204984232,13000.0,2,3,1,2,1.0,0,2664.795016,5,6500.0,1,1,False,True,False,False
0.099508616,58,0,0.512738462,8124.0,14,0,4,0,0.0,0,4165.487265287999,0,8124.0,0,0,False,False,True,False
0.9999999,40,0,0.00817934,3300.0,2,0,0,0,0.0,0,26.991822,0,3300.0,1,0,False,True,False,False
0.980203959,39,0,0.320707556,5200.0,6,0,2,0,2.0,0,1667.6792912,0,1733.3333333333333,1,0,False,True,False,False
0.203334172,38,0,0.350108315,6000.0,16,0,1,0,3.0,0,2100.64989,0,1500.0,0,0,False,True,False,False
0.011211051,30,1,0.077900437,4800.0,6,0,0,0,0.0,0,373.92209760000003,1,4800.0,0,0,True,False,False,False
0.049426554,41,0,0.187116126,7000.0,10,0,1,0,0.0,0,1309.812882,0,7000.0,0,0,False,True,False,False
0.9999999,34,0,0.019988895,1800.0,0,3,0,0,2.0,0,35.980011,3,600.0,1,1,True,False,False,False
0.549341773,40,0,0.133621254,7640.0,6,0,0,0,2.0,0,1020.8663805599999,0,2546.6666666666665,1,0,False,True,False,False
0.069544812,48,0,0.670332417,4000.0,7,0,1,0,2.0,0,2681.329668,0,1333.3333333333333,0,0,False,True,False,False
0.129497194,44,0,0.397307102,14333.0,21,0,2,0,1.0,0,5694.602692966,0,7166.5,0,0,False,True,False,False
0.207876108,48,0,0.106485464,5812.0,5,0,0,0,1.0,0,618.893516768,0,2906.0,0,0,False,True,False,False
0.047005747,40,0,0.183150863,5388.0,12,0,0,0,0.0,0,986.816849844,0,5388.0,0,0,False,True,False,False
0.20784972,50,0,0.35834478,11647.0,4,0,1,0,4.0,0,4173.64165266,0,2329.4,0,0,False,True,False,False
0.00049106,75,1,2.0,5461.0,3,0,0,0,0.0,1,10922.0,1,5461.0,0,0,False,False,False,True
0.013224669,80,0,0.003004808,4991.0,3,0,0,0,0.0,0,14.996996728,0,4991.0,0,0,False,False,False,True
0.244216172,42,0,0.745106206,2400.0,6,0,1,0,0.0,0,1788.2548944,0,2400.0,0,0,False,True,False,False
0.855221695,40,0,0.151539069,3800.0,6,0,0,0,0.0,0,575.8484622,0,3800.0,1,0,False,True,False,False
0.50671726,68,0,0.640503517,2700.0,17,0,0,0,0.0,0,1729.3594959,0,2700.0,1,0,False,False,False,True
0.002116499,32,0,0.182254545,6874.0,5,0,1,0,0.0,0,1252.8177423299999,0,6874.0,0,0,True,False,False,False
0.319181411,41,0,1.264122646,6000.0,11,0,2,0,3.0,0,7584.735876,0,1500.0,1,0,False,True,False,False
0.10238573,42,0,0.514954742,5081.0,9,0,2,0,3.0,0,2616.4850441020003,0,1270.25,0,0,False,True,False,False
0.12668872,68,0,0.217912835,2500.0,9,0,0,0,0.0,0,544.7820875,0,2500.0,0,0,False,False,False,True
0.105797741,29,0,0.244977169,4379.0,6,0,1,0,3.0,0,1072.755023051,0,1094.75,0,0,True,False,False,False
0.490748003,43,0,0.165367906,14500.0,6,0,1,0,4.0,0,2397.834637,0,2900.0,1,0,False,True,False,False
0.000222215,74,0,0.169517008,5320.0,6,0,1,0,0.0,0,901.83048256,0,5320.0,0,0,False,False,False,True
0.159942231,62,0,0.348914858,9583.0,10,0,1,0,1.0,0,3343.651084214,0,4791.5,0,0,False,False,True,False
1.046366936,52,3,0.645127342,4750.0,7,0,1,0,2.0,0,3064.3548745,3,1583.3333333333333,1,0,False,False,True,False
0.304182734,35,1,0.307190679,11500.0,10,0,2,0,0.0,0,3532.6928085000004,1,11500.0,1,0,True,False,False,False
0.026649334,85,0,0.008854613,3500.0,5,0,0,0,0.0,0,30.991145500000002,0,3500.0,0,0,False,False,False,True
0.379208177,35,0,0.332945827,4300.0,7,0,1,0,1.0,0,1431.6670561,0,2150.0,1,0,True,False,False,False
0.038863814,78,1,0.010497376,4000.0,4,0,0,0,0.0,0,41.989504,1,4000.0,0,0,False,False,False,True
0.20167579,51,0,0.350331788,11000.0,6,0,2,0,3.0,0,3853.6496679999996,0,2750.0,0,0,False,False,True,False
0.98320224,60,1,0.611755298,2500.0,7,0,2,1,0.0,0,1529.3882449999999,2,2500.0,1,0,False,False,True,False
0.024639786,56,0,0.267716535,8000.0,9,0,1,0,2.0,0,2141.7322799999997,0,2666.6666666666665,0,0,False,False,True,False
0.000782541,60,0,0.528726062,1200.0,5,0,1,0,0.0,0,634.4712744000001,0,1200.0,0,0,False,False,True,False
0.113344333,66,1,0.081545064,58249.0,8,0,2,0,2.0,0,4749.918432936,1,19416.333333333332,0,0,False,False,False,True
0.044961122,81,0,0.011198208,6250.0,4,0,0,0,0.0,0,69.9888,0,6250.0,0,0,False,False,False,True
0.183049785,35,0,0.057859881,5737.0,11,0,0,0,1.0,0,331.942137297,0,2868.5,0,0,True,False,False,False
0.9999999,25,0,0.07293595,2700.0,1,0,0,0,0.0,0,196.927065,0,2700.0,1,0,False,False,False,False
0.86155976,59,0,0.116463737,5666.0,4,0,0,0,1.0,0,659.883533842,0,2833.0,1,0,False,False,True,False
0.026352288,49,0,0.317183609,8833.0,10,0,2,0,2.0,0,2801.682818297,0,2944.3333333333335,0,0,False,True,False,False
0.807249353,56,0,1.351377953,1015.0,7,0,1,0,0.0,0,1371.648622295,0,1015.0,1,0,False,False,True,False
0.032599403,49,0,0.332050385,5715.0,16,0,2,0,1.0,0,1897.667950275,0,2857.5,0,0,False,True,False,False
0.015912352,47,0,0.513281919,3500.0,5,0,1,0,2.0,0,1796.4867164999998,0,1166.6666666666667,0,0,False,True,False,False
0.000857116,72,0,0.041204139,5314.0,7,0,1,0,0.0,0,218.958794646,0,5314.0,0,0,False,False,False,True
0.067909796,55,0,0.341904958,14582.0,7,0,1,0,2.0,0,4985.658097556,0,4860.666666666667,0,0,False,False,True,False
0.023745023,53,0,0.129020017,10540.0,5,0,1,0,1.0,0,1359.87097918,0,5270.0,0,0,False,False,True,False
0.029370869,36,0,0.005624297,8000.0,6,0,0,0,0.0,0,44.994376,0,8000.0,0,0,False,True,False,False
0.01449855,57,0,0.271026938,8500.0,10,0,1,0,3.0,0,2303.7289729999998,0,2125.0,0,0,False,False,True,False
0.062460962,62,0,3.0,5461.0,3,0,0,0,0.0,1,16383.0,0,5461.0,0,0,False,False,True,False
0.682231777,52,0,0.536546675,8194.0,6,0,3,0,0.0,0,4396.46345495,0,8194.0,1,0,False,False,True,False
0.013317765,58,1,0.231096074,12708.0,12,0,3,0,2.0,0,2936.768908392,1,4236.0,0,0,False,False,True,False
0.597505045,51,6,0.057944846,6091.0,12,0,0,2,0.0,0,352.942056986,8,6091.0,1,0,False,False,True,False
0.32345951,53,0,0.598743097,5250.0,9,0,2,0,3.0,0,3143.40125925,0,1312.5,1,0,False,False,True,False
0.004962218,59,0,0.343869995,14583.0,22,0,2,0,1.0,0,5014.6561370849995,0,7291.5,0,0,False,False,True,False
0.140722024,61,0,0.103252033,4919.0,4,0,0,0,2.0,0,507.89675032699995,0,1639.6666666666667,0,0,False,False,True,False
0.652222873,46,0,0.292569985,4750.0,11,0,0,0,0.0,0,1389.70742875,0,4750.0,1,0,False,True,False,False
0.650034997,47,0,0.29494328,5200.0,9,0,1,0,2.0,0,1533.7050559999998,0,1733.3333333333333,1,0,False,True,False,False
0.248722411,42,0,0.854271357,4576.0,7,0,1,0,2.0,0,3909.145729632,0,1525.3333333333333,0,0,False,True,False,False
0.11729413,42,0,0.131391031,3500.0,8,0,1,0,2.0,0,459.8686085,0,1166.6666666666667,0,0,False,True,False,False
0.002786012,62,0,0.028663937,10500.0,14,0,0,0,0.0,0,300.9713385,0,10500.0,0,0,False,False,True,False
0.957529964,30,1,0.217264082,4100.0,4,1,0,0,0.0,0,890.7827362,2,4100.0,1,1,True,False,False,False
0.000131824,46,1,0.043455313,5683.0,9,0,0,0,2.0,0,246.95654377900001,1,1894.3333333333333,0,0,False,True,False,False
0.247496295,42,0,0.457789105,9416.0,11,0,2,0,2.0,0,4310.5422126799995,0,3138.6666666666665,0,0,False,True,False,False
0.301250236,61,0,0.146085817,9158.0,19,0,1,1,1.0,0,1337.853912086,1,4579.0,1,0,False,False,True,False
0.784337179,48,0,0.487948637,9500.0,13,0,2,0,0.0,0,4635.5120515,0,9500.0,1,0,False,True,False,False
0.0,72,0,0.0,50000.0,7,0,0,0,0.0,0,0.0,0,50000.0,0,0,False,False,False,True
0.066419083,62,0,0.733706517,2500.0,9,0,1,0,0.0,0,1834.2662925,0,2500.0,0,0,False,False,True,False
0.820926189,28,0,0.550321925,2950.0,6,0,0,0,2.0,0,1623.44967875,0,983.3333333333334,1,0,True,False,False,False
0.180240439,55,0,0.186574328,14583.0,6,0,2,0,0.0,0,2720.813425224,0,14583.0,0,0,False,False,True,False
0.0,54,0,0.100243559,7800.0,10,0,1,0,1.0,0,781.8997602,0,3900.0,0,0,False,False,True,False
0.030147045,39,0,0.354464554,10000.0,9,0,2,0,2.0,0,3544.64554,0,3333.3333333333335,0,0,False,True,False,False
0.018231792,77,0,0.211747902,5600.0,8,0,2,0,1.0,0,1185.7882511999999,0,2800.0,0,0,False,False,False,True
0.036387859,53,0,0.706280788,3247.0,22,0,1,1,2.0,0,2293.293718636,1,1082.3333333333333,0,0,False,False,True,False
0.113670623,53,0,0.623365757,9560.0,9,0,2,0,0.0,0,5959.376636919999,0,9560.0,0,0,False,False,True,False
0.054871013,40,1,0.243517099,15000.0,9,0,1,0,5.0,0,3652.756485,1,2500.0,0,0,False,True,False,False
0.013563189,30,0,0.005175601,5409.0,8,0,0,0,0.0,0,27.994825809,0,5409.0,0,0,True,False,False,False
0.748327052,32,0,0.177137144,6000.0,8,0,0,0,0.0,0,1062.822864,0,6000.0,1,0,True,False,False,False
0.9999999,46,0,0.159107271,4166.0,0,1,0,0,0.0,0,662.840890986,1,4166.0,1,1,False,True,False,False
0.330990265,49,2,0.135818209,13333.0,10,0,1,0,4.0,0,1810.8641805969999,2,2666.6,1,0,False,True,False,False
0.112876573,31,0,0.096527904,5500.0,9,0,0,0,0.0,0,530.903472,0,5500.0,0,0,True,False,False,False
0.652423172,41,0,0.36890595,5209.0,4,0,1,0,2.0,0,1921.6310935499998,0,1736.3333333333333,1,0,False,True,False,False
0.002447381,82,0,0.335748792,12833.0,10,0,3,0,1.0,0,4308.664247736,0,6416.5,0,0,False,False,False,True
1.019350677,45,5,0.504165014,10083.0,10,0,1,0,2.0,0,5083.495836162,5,3361.0,1,0,False,True,False,False
0.036089549,47,0,0.220804035,13083.0,10,0,1,0,3.0,0,2888.7791899050003,0,3270.75,0,0,False,True,False,False
0.039654453,81,0,0.236587804,3000.0,7,0,1,0,0.0,0,709.763412,0,3000.0,0,0,False,False,False,True
0.015841961,85,0,0.002666222,6000.0,5,0,0,0,0.0,0,15.997332000000002,0,6000.0,0,0,False,False,False,True
0.0,66,0,1.0,5461.0,8,0,0,0,0.0,1,5461.0,0,5461.0,0,0,False,False,False,True
0.409015631,61,0,0.427966614,16533.0,15,0,3,0,1.0,0,7075.572029262001,0,8266.5,1,0,False,False,True,False
0.053835957,46,0,0.785404865,3000.0,10,0,1,0,1.0,0,2356.214595,0,1500.0,0,0,False,True,False,False
0.9999999,45,0,0.20607243,8200.0,3,0,1,0,0.0,0,1689.793926,0,8200.0,1,0,False,True,False,False
0.297746512,46,0,0.436284312,5500.0,8,0,2,0,0.0,0,2399.563716,0,5500.0,0,0,False,True,False,False
0.621969587,51,0,0.277517181,9166.0,4,0,1,0,1.0,0,2543.722481046,0,4583.0,1,0,False,False,True,False
0.318947277,33,0,0.15137202,4445.0,8,0,0,0,0.0,0,672.8486289,0,4445.0,1,0,True,False,False,False
0.9999999,57,0,0.083364579,8000.0,2,0,2,0,0.0,0,666.9166319999999,0,8000.0,1,0,False,False,True,False
0.179753507,40,0,0.39375476,2625.0,6,0,1,0,2.0,0,1033.606245,0,875.0,0,0,False,True,False,False
0.99735559,25,0,0.276840165,7050.0,10,0,1,0,0.0,0,1951.7231632500002,0,7050.0,1,0,False,False,False,False
0.0,58,0,0.0,4501.0,2,0,0,0,1.0,0,0.0,0,2250.5,0,0,False,False,True,False
0.255127612,33,0,0.338932806,7083.0,11,0,1,0,0.0,0,2400.661064898,0,7083.0,0,0,True,False,False,False
0.915549026,60,2,0.486458333,6719.0,9,1,1,1,0.0,0,3268.513539427,4,6719.0,1,1,False,False,True,False
0.923947157,49,0,0.364689843,4400.0,5,0,1,0,4.0,0,1604.6353092000002,0,880.0,1,0,False,True,False,False
0.005269744,63,0,0.077203965,3833.0,19,0,0,0,0.0,0,295.922797845,0,3833.0,0,0,False,False,True,False
0.469000729,60,0,0.207827453,7000.0,6,0,0,0,1.0,0,1454.792171,0,3500.0,1,0,False,False,True,False
0.083508417,49,0,0.149905745,12200.0,8,0,1,0,2.0,0,1828.850089,0,4066.6666666666665,0,0,False,True,False,False
0.031702581,37,0,0.146887275,8400.0,9,0,1,0,1.0,0,1233.85311,0,4200.0,0,0,False,True,False,False
0.033628804,88,0,0.459180273,3000.0,9,0,1,0,0.0,0,1377.540819,0,3000.0,0,0,False,False,False,True
0.971651417,50,0,0.053010517,14166.0,5,0,0,0,0.0,0,750.946983822,0,14166.0,1,0,False,True,False,False
0.658415978,68,0,1.402658789,3384.0,11,0,1,0,0.0,0,4746.597341976,0,3384.0,1,0,False,False,False,True
0.28127187,49,0,1.022279349,3500.0,25,0,2,0,0.0,0,3577.9777215,0,3500.0,0,0,False,True,False,False
0.092782043,40,0,0.271483583,9867.0,8,0,1,0,0.0,0,2678.7285134609997,0,9867.0,0,0,False,True,False,False
0.175913636,47,1,0.016325401,3613.0,4,0,0,0,3.0,0,58.983673812999996,1,903.25,0,0,False,True,False,False
0.040564773,71,0,0.291714123,7023.0,15,0,2,0,2.0,0,2048.708285829,0,2341.0,0,0,False,False,False,True
0.035121776,80,0,0.009690817,6500.0,8,0,0,0,1.0,0,62.99031049999999,0,3250.0,0,0,False,False,False,True
0.937062937,23,0,0.041983207,5001.0,4,0,0,0,0.0,0,209.958018207,0,5001.0,1,0,False,False,False,False
0.726609372,45,0,0.471305739,5000.0,5,0,1,0,1.0,0,2356.528695,0,2500.0,1,0,False,True,False,False
0.013758621,61,0,0.233421751,4900.0,8,0,1,0,0.0,0,1143.7665799000001,0,4900.0,0,0,False,False,True,False
0.080465855,57,0,0.318059299,5193.0,13,0,1,0,0.0,0,1651.681939707,0,5193.0,0,0,False,False,True,False
0.016630862,67,0,0.168292977,8300.0,14,0,1,0,1.0,0,1396.8317091000001,0,4150.0,0,0,False,False,False,True
0.001249955,31,0,0.790043741,4800.0,5,0,3,0,0.0,0,3792.2099568,0,4800.0,0,0,True,False,False,False
0.482847164,38,0,0.414185866,7725.0,13,0,1,0,1.0,0,3199.58581485,0,3862.5,1,0,False,True,False,False
0.014299796,73,0,0.177414502,9970.0,6,0,1,0,0.0,0,1768.82258494,0,9970.0,0,0,False,False,False,True
0.005411659,58,0,0.159442028,20000.0,14,0,1,0,1.0,0,3188.84056,0,10000.0,0,0,False,False,True,False
0.075492958,40,0,0.055662956,15000.0,6,0,0,0,0.0,0,834.94434,0,15000.0,0,0,False,True,False,False
0.823466387,56,0,0.300223799,21000.0,11,0,1,0,1.0,0,6304.6997790000005,0,10500.0,1,0,False,False,True,False
0.9999999,48,0,0.412559842,3550.0,3,0,2,0,0.0,0,1464.5874391,0,3550.0,1,0,False,True,False,False
0.008236875,62,0,0.003197807,4377.0,5,0,0,0,0.0,0,13.996801239,0,4377.0,0,0,False,False,True,False
0.172440488,76,0,0.211878812,10000.0,5,0,1,0,0.0,0,2118.78812,0,10000.0,0,0,False,False,False,True
0.9999999,55,1,1.520953164,1216.0,4,0,3,0,0.0,0,1849.479047424,1,1216.0,1,0,False,False,True,False
0.156169909,37,0,0.299628678,3500.0,9,0,2,0,1.0,0,1048.700373,0,1750.0,0,0,False,True,False,False
0.103415329,37,0,0.264563512,5990.0,10,0,1,0,3.0,0,1584.73543688,0,1497.5,0,0,False,True,False,False
0.0,64,0,0.248011519,14583.0,7,0,2,0,0.0,0,3616.751981577,0,14583.0,0,0,False,False,True,False
0.865253898,59,0,0.012797441,5000.0,2,0,0,0,0.0,0,63.987204999999996,0,5000.0,1,0,False,False,True,False
0.603126754,31,0,0.64073727,3200.0,11,0,1,0,1.0,0,2050.359264,0,1600.0,1,0,True,False,False,False
0.0079996,88,0,4.0,5461.0,2,0,0,0,0.0,1,21844.0,0,5461.0,0,0,False,False,False,True
0.0,58,0,0.317068293,10000.0,12,0,2,0,4.0,0,3170.68293,0,2000.0,0,0,False,False,True,False
0.731383989,63,0,0.993174061,4101.0,16,0,2,0,2.0,0,4073.006824161,0,1367.0,1,0,False,False,True,False
0.0,62,0,6.0,5461.0,4,0,0,0,0.0,1,32766.0,0,5461.0,0,0,False,False,True,False
0.061469865,41,0,0.284537839,7042.0,13,0,1,0,4.0,0,2003.715462238,0,1408.4,0,0,False,True,False,False
0.361326983,55,0,0.415718718,6768.0,7,0,2,0,0.0,0,2813.5842834239998,0,6768.0,1,0,False,False,True,False
0.7807361,49,5,0.411117776,5000.0,7,0,2,1,1.0,0,2055.58888,6,2500.0,1,0,False,True,False,False
0.124008663,54,0,0.24475426,7100.0,22,0,1,0,1.0,0,1737.755246,0,3550.0,0,0,False,False,True,False
0.9999999,54,0,0.136807818,3683.0,1,0,0,0,0.0,0,503.863193694,0,3683.0,1,0,False,False,True,False
1.000893275,44,0,0.597652219,7751.0,11,0,3,0,0.0,0,4632.402349469,0,7751.0,1,0,False,True,False,False
0.111061176,57,0,1.121151539,2500.0,7,0,2,0,2.0,0,2802.8788475,0,833.3333333333334,0,0,False,False,True,False
0.047060392,63,0,0.728098873,2750.0,4,0,1,0,0.0,0,2002.27190075,0,2750.0,0,0,False,False,True,False
0.42506812,46,0,0.182115594,2750.0,2,0,0,0,0.0,0,500.8178835,0,2750.0,1,0,False,True,False,False
0.996087524,29,0,0.58811832,4022.0,10,0,1,0,0.0,0,2365.41188304,0,4022.0,1,0,True,False,False,False
0.9999999,57,0,0.253725712,5300.0,4,0,1,0,4.0,0,1344.7462736,0,1060.0,1,0,False,False,True,False
0.024568587,49,0,0.00823391,5950.0,7,0,0,0,0.0,0,48.9917645,0,5950.0,0,0,False,True,False,False
0.038600188,47,0,0.308892148,7500.0,14,0,1,0,2.0,0,2316.6911099999998,0,2500.0,0,0,False,True,False,False
0.296721292,55,0,0.119565217,7083.0,5,0,0,0,0.0,0,846.880432011,0,7083.0,0,0,False,False,True,False
0.008087838,46,0,0.094123385,4100.0,18,0,2,0,0.0,0,385.90587850000003,0,4100.0,0,0,False,True,False,False
0.75762641,44,0,0.250085587,5841.0,8,0,0,0,2.0,0,1460.749913667,0,1947.0,1,0,False,True,False,False
0.177524045,49,1,0.417318329,5242.0,9,0,2,0,2.0,0,2187.582680618,1,1747.3333333333333,0,0,False,True,False,False
0.37576652,46,0,0.29595631,8605.0,11,0,1,0,2.0,0,2546.70404755,0,2868.3333333333335,1,0,False,True,False,False
0.001586862,58,0,0.209158168,5000.0,8,0,2,0,1.0,0,1045.7908400000001,0,2500.0,0,0,False,False,True,False
0.00114793,64,0,0.000253936,3937.0,8,0,0,0,0.0,0,0.9997460320000001,0,3937.0,0,0,False,False,True,False
0.273744785,50,0,0.502382213,5666.0,12,0,1,0,0.0,0,2846.497618858,0,5666.0,0,0,False,True,False,False
0.441138682,46,0,0.103718665,8416.0,11,0,0,0,0.0,0,872.89628464,0,8416.0,1,0,False,True,False,False
0.120582445,89,1,0.402832743,4800.0,8,0,1,1,0.0,0,1933.5971663999999,2,4800.0,0,0,False,False,False,True
0.067631079,66,0,0.172655488,11270.0,3,0,2,0,0.0,0,1945.82734976,0,11270.0,0,0,False,False,False,True
0.38326366,54,0,2.362339515,700.0,28,0,1,0,0.0,0,1653.6376605,0,700.0,1,0,False,False,True,False
0.039132464,72,0,0.009256085,5833.0,8,0,0,0,0.0,0,53.990743805,0,5833.0,0,0,False,False,False,True
0.010300854,75,0,0.001940805,6182.0,5,0,0,0,0.0,0,11.998056510000001,0,6182.0,0,0,False,False,False,True
0.9999999,53,1,0.0,3878.0,0,0,0,0,0.0,0,0.0,1,3878.0,1,0,False,False,True,False
0.0,68,0,0.328,3999.0,10,0,1,0,1.0,0,1311.672,0,1999.5,0,0,False,False,False,True
0.760799955,34,0,0.146632875,2761.0,6,0,0,0,2.0,0,404.853367875,0,920.3333333333334,1,0,True,False,False,False
0.9999999,70,0,0.0,2300.0,1,0,0,0,0.0,0,0.0,0,2300.0,1,0,False,False,False,True
0.803067812,41,0,0.311773528,5333.0,9,0,1,0,0.0,0,1662.6882248240001,0,5333.0,1,0,False,True,False,False
0.231025629,36,0,2.68378241,5900.0,4,0,1,0,1.0,0,15834.316219,0,2950.0,0,0,False,True,False,False
0.0,67,0,0.089371981,5795.0,7,0,1,0,0.0,0,517.910629895,0,5795.0,0,0,False,False,False,True
0.89010697,46,3,0.986361297,3885.0,12,0,3,4,3.0,0,3832.013638845,7,971.25,1,0,False,True,False,False
0.009355495,61,0,0.147890677,10500.0,12,0,1,0,0.0,0,1552.8521085,0,10500.0,0,0,False,False,True,False
0.579785018,30,1,0.41466157,4446.0,12,0,1,0,0.0,0,1843.5853402199998,1,4446.0,1,0,True,False,False,False
0.466187365,52,0,0.580598104,4112.0,8,0,1,0,0.0,0,2387.419403648,0,4112.0,1,0,False,False,True,False
0.105312427,68,0,0.461467467,4333.0,27,0,2,0,0.0,0,1999.538534511,0,4333.0,0,0,False,False,False,True
0.103125744,38,1,0.03812825,7500.0,8,0,0,0,0.0,0,285.961875,1,7500.0,0,0,False,True,False,False
0.020211509,47,0,0.786372402,4666.0,11,0,3,0,0.0,0,3669.213627732,0,4666.0,0,0,False,True,False,False
0.991126109,45,0,0.311652704,6564.0,12,0,0,0,2.0,0,2045.688349056,0,2188.0,1,0,False,True,False,False
0.17403905,67,0,0.122027426,5760.0,10,0,0,0,0.0,0,702.8779737599999,0,5760.0,0,0,False,False,False,True
0.112433173,44,0,0.758310422,4000.0,10,0,1,0,5.0,0,3033.241688,0,666.6666666666666,0,0,False,True,False,False
0.228500277,78,0,0.536099042,16800.0,15,0,3,0,0.0,0,9006.4639056,0,16800.0,0,0,False,False,False,True
0.9999999,42,0,0.0,5461.0,0,1,0,0,0.0,1,0.0,1,5461.0,1,1,False,True,False,False
0.259492792,54,0,0.953496628,2816.0,5,0,2,0,2.0,0,2685.046504448,0,938.6666666666666,0,0,False,False,True,False
0.014060322,45,0,0.162399415,4100.0,8,0,0,0,4.0,0,665.8376015,0,820.0,0,0,False,True,False,False
0.154331952,51,0,0.129224149,7900.0,9,0,1,0,2.0,0,1020.8707771,0,2633.3333333333335,0,0,False,False,True,False
0.168677611,76,0,0.137035949,10208.0,7,0,2,0,0.0,0,1398.862967392,0,10208.0,0,0,False,False,False,True
0.059036711,36,0,0.664167916,2000.0,10,0,1,0,0.0,0,1328.335832,0,2000.0,0,0,False,True,False,False
0.01289871,47,0,0.599840043,3750.0,7,0,1,0,4.0,0,2249.40016125,0,750.0,0,0,False,True,False,False
0.027875409,46,0,0.7296967,9000.0,8,0,2,0,2.0,0,6567.2703,0,3000.0,0,0,False,True,False,False
